driverId,p_podium,p_points,p_out,expected_position,dnf_rate_sim,position,grid,actual,year,round,actual_podium,actual_points,actual_out,p_podium_gr,p_points_gr,p_out_gr,p_podium_oh,p_points_oh,p_out_oh
max_verstappen,0.5505,0.266,0.1835,5.804,0.179,6,2,2,2020,14,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
norris,0.004,0.313,0.683,12.588,0.18,8,14,2,2020,14,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
ocon,0.1505,0.595,0.2545,8.4905,0.1825,11,7,3,2020,14,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
perez,0.4645,0.3575,0.178,6.135,0.1725,2,3,1,2020,14,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
raikkonen,0.118,0.6145,0.2675,8.8915,0.178,15,8,3,2020,14,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
ricciardo,0.307,0.4965,0.1965,7.062,0.1745,10,5,2,2020,14,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
russell,0.0005,0.03,0.9695,15.6075,0.1625,16,0,3,2020,14,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
sainz,0.0015,0.248,0.7505,13.1015,0.1665,5,15,2,2020,14,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
stroll,0.6345,0.1895,0.176,5.2855,0.1755,9,1,2,2020,14,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
vettel,0.025,0.526,0.449,10.778,0.182,3,11,1,2020,14,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
albon,0.3915,0.43,0.1785,6.4215,0.162,3,4,1,2020,15,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
bottas,0.569,0.2645,0.1665,5.4695,0.1625,8,2,2,2020,15,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
gasly,0.1125,0.608,0.2795,8.818,0.1695,6,8,2,2020,15,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
giovinazzi,0.001,0.175,0.824,13.719,0.1715,16,16,3,2020,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
grosjean,0.0,0.0635,0.9365,15.3115,0.1825,20,19,3,2020,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hamilton,0.613,0.209,0.178,5.4,0.176,1,1,1,2020,15,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
kevin_magnussen,0.0005,0.088,0.9115,14.798,0.1635,17,18,3,2020,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kvyat,0.0425,0.561,0.3965,10.2535,0.178,11,10,3,2020,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
latifi,0.0,0.0315,0.9685,15.777,0.1795,14,20,3,2020,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.0125,0.4445,0.543,11.5065,0.182,10,12,2,2020,15,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
max_verstappen,0.4535,0.3455,0.201,6.404,0.1885,2,3,1,2020,15,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
norris,0.07,0.5915,0.3385,9.605,0.1645,4,9,2,2020,15,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
ocon,0.1505,0.6085,0.241,8.395,0.171,9,7,2,2020,15,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
perez,0.317,0.485,0.198,7.0265,0.172,18,5,3,2020,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
raikkonen,0.0005,0.1115,0.888,14.4445,0.1855,15,17,3,2020,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
ricciardo,0.2275,0.5585,0.214,7.683,0.173,7,6,2,2020,15,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
russell,0.0045,0.2945,0.701,12.7225,0.1765,12,14,3,2020,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
sainz,0.0015,0.225,0.7735,13.4475,0.182,5,15,2,2020,15,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
stroll,0.009,0.395,0.596,11.949,0.158,19,13,3,2020,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
vettel,0.0235,0.51,0.4665,10.8485,0.166,13,11,3,2020,15,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
aitken,0.0005,0.116,0.8835,14.3915,0.179,16,17,3,2020,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
albon,0.023,0.435,0.542,11.475,0.1825,6,12,2,2020,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bottas,0.653,0.1965,0.1505,4.909,0.15,8,1,2,2020,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
gasly,0.0725,0.6045,0.323,9.6675,0.179,11,9,3,2020,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
giovinazzi,0.0035,0.2945,0.702,12.801,0.175,13,14,3,2020,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kevin_magnussen,0.0015,0.229,0.7695,13.294,0.167,15,15,3,2020,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kvyat,0.1945,0.5885,0.217,7.849,0.168,7,6,2,2020,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
latifi,0.001,0.165,0.834,13.793,0.162,18,16,3,2020,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.3825,0.434,0.1835,6.5975,0.169,20,4,3,2020,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
max_verstappen,0.469,0.3485,0.1825,6.141,0.174,19,3,3,2020,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
norris,0.0005,0.0475,0.952,15.2755,0.1775,10,19,2,2020,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
ocon,0.033,0.5285,0.4385,10.706,0.175,2,11,1,2020,16,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
perez,0.296,0.5055,0.1985,7.074,0.169,1,5,1,2020,16,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
pietro_fittipaldi,0.0,0.0325,0.9675,15.729,0.1605,17,20,3,2020,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
raikkonen,0.0,0.068,0.932,14.9305,0.171,14,18,3,2020,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
ricciardo,0.1555,0.6105,0.234,8.244,0.1685,5,7,2,2020,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
russell,0.561,0.2635,0.1755,5.6585,0.17,9,2,2,2020,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
sainz,0.1005,0.611,0.2885,9.0955,0.187,4,8,2,2020,16,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
stroll,0.047,0.5625,0.3905,10.22,0.165,3,10,1,2020,16,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
vettel,0.0055,0.359,0.6355,12.1485,0.172,12,13,3,2020,16,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
albon,0.302,0.493,0.205,7.187,0.1795,4,5,2,2020,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
bottas,0.552,0.2595,0.1885,5.895,0.1865,2,2,1,2020,17,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
gasly,0.0665,0.608,0.3255,9.5035,0.1785,8,9,2,2020,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
giovinazzi,0.0085,0.3015,0.69,12.5845,0.17,16,14,3,2020,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hamilton,0.466,0.35,0.184,6.1445,0.172,3,3,1,2020,17,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
kevin_magnussen,0.0,0.0345,0.9655,15.723,0.1765,18,20,3,2020,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
kvyat,0.1575,0.6025,0.24,8.2775,0.1665,11,7,3,2020,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
latifi,0.0005,0.0785,0.921,14.876,0.1865,17,18,3,2020,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.018,0.444,0.538,11.5365,0.1875,13,12,3,2020,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
max_verstappen,0.633,0.2145,0.1525,4.9685,0.15,1,1,1,2020,17,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
norris,0.386,0.4225,0.1915,6.7405,0.179,5,4,2,2020,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
ocon,0.0395,0.576,0.3845,10.1815,0.164,9,10,2,2020,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
perez,0.0,0.056,0.944,15.337,0.17,20,19,3,2020,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
pietro_fittipaldi,0.001,0.115,0.884,14.489,0.1835,19,17,3,2020,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
raikkonen,0.0005,0.2265,0.773,13.2895,0.1755,12,15,3,2020,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
ricciardo,0.0275,0.5115,0.461,10.841,0.1675,7,11,2,2020,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
russell,0.001,0.1545,0.8445,13.9445,0.1805,15,16,3,2020,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
sainz,0.2155,0.572,0.2125,7.6285,0.163,6,6,2,2020,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
stroll,0.116,0.602,0.282,8.888,0.1655,10,8,2,2020,17,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
vettel,0.009,0.378,0.613,11.9645,0.1605,14,13,3,2020,17,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
alonso,0.0735,0.656,0.2705,9.1225,0.1605,19,9,3,2021,1,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
bottas,0.46,0.3495,0.1905,6.306,0.186,3,3,1,2021,1,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
gasly,0.2995,0.5185,0.182,6.966,0.1645,17,5,3,2021,1,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
giovinazzi,0.0135,0.4965,0.49,11.131,0.1665,12,12,3,2021,1,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hamilton,0.572,0.26,0.168,5.5335,0.165,1,2,1,2021,1,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
latifi,0.0,0.158,0.842,13.98,0.1615,18,17,3,2021,1,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.3815,0.435,0.1835,6.567,0.1725,6,4,2,2021,1,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
max_verstappen,0.631,0.198,0.171,5.2205,0.171,2,1,1,2021,1,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
mazepin,0.0005,0.07,0.9295,14.9685,0.173,20,19,3,2021,1,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
mick_schumacher,0.0005,0.1075,0.892,14.497,0.177,16,18,3,2021,1,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
norris,0.163,0.6145,0.2225,8.118,0.1675,4,7,2,2021,1,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
ocon,0.001,0.203,0.796,13.4135,0.161,13,16,3,2021,1,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
perez,0.0,0.0475,0.9525,15.4425,0.185,5,0,2,2021,1,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
raikkonen,0.0045,0.3435,0.652,12.3025,0.1695,11,14,3,2021,1,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
ricciardo,0.224,0.573,0.203,7.6585,0.1745,7,6,2,2021,1,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
russell,0.003,0.2785,0.7185,12.868,0.177,14,15,3,2021,1,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
sainz,0.116,0.6145,0.2695,8.898,0.184,8,8,2,2021,1,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
stroll,0.0485,0.5995,0.352,9.9475,0.172,10,10,2,2021,1,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
tsunoda,0.008,0.4215,0.5705,11.724,0.1705,9,13,2,2021,1,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
vettel,0.0,0.0555,0.9445,15.3355,0.174,15,20,3,2021,1,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
alonso,0.0,0.245,0.755,13.1575,0.1815,10,15,2,2021,2,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bottas,0.112,0.641,0.247,8.634,0.156,18,8,3,2021,2,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
gasly,0.306,0.4965,0.1975,7.145,0.1785,7,5,2,2021,2,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
giovinazzi,0.0,0.1435,0.8565,14.0235,0.163,14,17,3,2021,2,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hamilton,0.6375,0.1925,0.17,5.1895,0.167,2,1,1,2021,2,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
latifi,0.004,0.336,0.66,12.3715,0.176,20,14,3,2021,2,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
leclerc,0.398,0.416,0.186,6.5725,0.1745,4,4,2,2021,2,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
max_verstappen,0.45,0.3725,0.1775,6.1385,0.171,1,3,1,2021,2,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
mazepin,0.0,0.07,0.93,14.9595,0.166,17,19,3,2021,2,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
mick_schumacher,0.0,0.0895,0.9105,14.657,0.1715,16,18,3,2021,2,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
norris,0.1685,0.605,0.2265,8.1815,0.1705,3,7,1,2021,2,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
ocon,0.069,0.6345,0.2965,9.3535,0.168,9,9,2,2021,2,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
perez,0.54,0.2745,0.1855,5.854,0.181,11,2,3,2021,2,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
raikkonen,0.0015,0.1965,0.802,13.5245,0.1755,13,16,3,2021,2,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
ricciardo,0.2265,0.567,0.2065,7.6115,0.174,6,6,2,2021,2,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
russell,0.0155,0.4855,0.499,11.1885,0.171,19,12,3,2021,2,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
sainz,0.028,0.5535,0.4185,10.5325,0.167,5,11,2,2021,2,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
stroll,0.0435,0.589,0.3675,10.0315,0.16,8,10,2,2021,2,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
tsunoda,0.0,0.0545,0.9455,15.4315,0.1665,12,20,3,2021,2,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
vettel,0.0,0.0375,0.9625,15.4425,0.1635,15,0,3,2021,2,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
alonso,0.0105,0.3715,0.618,12.0655,0.166,8,13,2,2021,3,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
bottas,0.6035,0.227,0.1695,5.334,0.1675,3,1,1,2021,3,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
gasly,0.0695,0.6025,0.328,9.469,0.1585,10,9,2,2021,3,0.0,1.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.99998000004e-07,0.9999980000040002,9.99998000004e-07
giovinazzi,0.014,0.4325,0.5535,11.5735,0.178,12,12,3,2021,3,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
hamilton,0.554,0.2775,0.1685,5.6,0.162,1,2,1,2021,3,1.0,0.0,0.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,0.9999980000040002,9.99998000004e-07,9.99998000004e-07
latifi,0.001,0.0905,0.9085,14.902,0.1705,18,18,3,2021,3,0.0,0.0,1.0,0.15008675534991325,0.35020242914979755,0.4997108155002892,9.999980000039998e-07,9.999980000039998e-07,0.999998000004
